url,product_name,barcode,brand,quantity,serving_size,nutriscore_letter,nova_group,ingredients_text,allergens,traces,energy_kj_100g,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,main_image_url,categories,contains_palm_oil,vegetarian_status,vegan_status,fruits_vegetables_nuts_percent,nutrient_level_fat,nutrient_level_saturated_fat,nutrient_level_sugars,nutrient_level_salt,additives,packaging,stores,countries,origins,manufacturing_places,ecoscore_grade,ecoscore_score,carbon_footprint_100g
https://world.openfoodfacts.org/product/3497917002789/chips-saveur-beurre-sale-brets,Chips saveur beurre salé – Brets – 125 g,3.49792E+12,Brets,125 g,30g,D,4,"potatoes (france) (61.9%), sunflower oil (31%) butter powder, guérande salt (1.5%) natural flavors buttermilk powder lactose",Milk,"Celery, Mustard",2.177,522,31,2.6,53,1,4.8,6.3,1.5,https://images.openfoodfacts.org/images/products/349/791/700/2789/front_fr.43.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Frozen foods, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, fr:Chips au beurre salé",,,,,high,moderate,low,moderate,[],,,France,France,Bretagne,,,
https://world.openfoodfacts.org/product/1230000097055/almond-butter-puffed-quinoa-dark-chocolate-hu,Almond Butter + Puffed Quinoa Dark Chocolate – Hu – 60 g,1.23E+12,Hu,60 g,4 pieces (30 g),,3,"Organic cocoa mass, organic unrefined coconut sugar, organic almond paste (17%), organic cocoa butter, organic crispy quinoa (1.3%). Cocoa solids 70% minimum.",Nuts,"Milk, Nuts",2.5,597,43.3,21.7,36.7,26.7,9.33,10.3,,https://images.openfoodfacts.org/images/products/123/000/009/7055/front_en.26.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Sweet snacks, Cocoa and its products, Nuts and their products, Chocolates, Dark chocolates, Chocolates with almonds, Dark chocolates with almonds",,,,,high,high,high,,[],"Compostable-bag , Paper-packet",,United Kingdom,,,,,
https://world.openfoodfacts.org/product/5000328333731/cool-sour-cream-chive-snack-a-jacks,Cool Sour Cream & Chive – Snack a Jacks – 117g,5.00033E+12,Snack a Jacks,117g,1 serving (9.7 g),C,4,"Wholegrain Rice (46%), Maize (with germ removed), Sour Cream and Chive Seasoning [Flavourings (contain Milk), Salt Sugar, Onion Powder, Whey Powder (from Milk), Potassium Chloride, Dried Parsley, Acid (Citric Acid), Spices].",Milk,,1.64,392,3.09,1.03,80.4,2.06,2.06,9.28,1.11,https://images.openfoodfacts.org/images/products/500/032/833/3731/front_en.8.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Cereals and their products, Puffed cereal cakes, Puffed rice cakes",,,,,moderate,low,low,moderate,['E330 - Citric acid'],Plastic,Morrisons,United Kingdom,,,,,
https://world.openfoodfacts.org/product/5000328020792/caramelised-onion-balsamic-vinegar-pea-bean-sticks-off-the-eaten-path,Caramelised Onion & Balsamic Vinegar Pea & Bean Sticks – Off The Eaten Path – 100 g,5.00033E+12,Off The Eaten Path,100 g,,D,4,"POTATO STARCH, SUNFLOWER OIL, WHITE BEAN FLOUR (14%), PINTO BEAN FLOUR (13%), GREEN PEA FLOUR (13%), CARAMELISED ONION AND BALSAMIC VINEGAR SEASONING [SUGAR, SALT, ONION POWDER, FLAVOURING, SPICES, ACID (CITRIC ACID), GARLIC POWDER, FRUCTOSE, HERBS, TAMARIND POWDER, BALSAMIC VINEGAR POWDER, COLOUR (PAPRIKA EXTRACT)], SALT, POTASSIUM CHLORIDE, BEETROOT POWDER, SPINACH POWDER. ALLERGY ADVICE: MADE ON A LINE THAT ALSO HANDLES: MILK, BARLEY , GLUTEN , WHEAT , CELERY , SOYA , MUSTARD , EGG , CRUSTACEANS .","Celery, Crustaceans, Eggs, Gluten, Milk, Mustard, Soybeans",,1.877,448,17.2,1.8,59.1,4.2,9.1,9.6,1.99,https://images.openfoodfacts.org/images/products/500/032/802/0792/front_en.3.200.jpg,"Snacks, Salty snacks, Appetizers, Pea sticks",,,,,moderate,moderate,low,high,"['E160c - Paprika extract', 'E330 - Citric acid']",,,United Kingdom,,,,,
https://world.openfoodfacts.org/product/5055958706561/sticky-toffee-oat-boosts-graze,Sticky Toffee Oat Boosts – Graze – 4 x 30 g,5.05596E+12,Graze,4 x 30 g,30g,C,4,"Oats (43%), chicory root fibre, vegetable oils (rapeseed, palm**), black treacle, golden syrup, dried chopped dates (3.9%) (dates, rice flour), humectant: glycerine, demerara sugar, modified starch, soya flour , palm fat**, starch, natural flavouring, natural vanilla flavouring, emulsifier: soya lecithin, sea salt, citrus fibre, stabiliser: xanthan gum. For allergens, including cereals containing gluten , see ingredients in bold. All our food is packed in the same place so may contain eggs, peanuts , milk , nuts , mustard , sesame and other cereals containing gluten . Suitable for vegans. Manganese contributes to normal energy-yielding metabolism. Our Sticky Toffee Oat Boosts contain 0.41mg of manganese per serving. Enjoy as a part of a varied and balanced diet and healthy lifestyle. *We've compared this recipe to over 80 cereal bars to work this percentage out. **Contains certified sustainable palm oil. www.rspo.org. 120g (4x30ge) A FSC MIX Packaging FSC C021323 UK ONLY C BOX Recycle","Gluten, Soybeans","Gluten, Milk, Mustard, Nuts, Peanuts, Sesame seeds",1.697,407,19,3,44,13,16,6.5,0.22,https://images.openfoodfacts.org/images/products/505/595/870/6561/front_en.3.200.jpg,"Snacks, Sweet snacks, Bars, Cereal bars",TRUE,,,,moderate,moderate,high,low,"['E14XX - Modified Starch', 'E322 - Lecithins', 'E322i - Lecithin', 'E415 - Xanthan gum', 'E422 - Glycerol']",,,United Kingdom,,,,,
https://world.openfoodfacts.org/product/7622201766375/soft-bakes-blueberry-belvita,Soft Bakes Blueberry – Belvita – 250g,7.6222E+12,"Belvita , Mondelez",250g,1 serving (50 g),C,4,"Cereals 46.1% [ Wheat flour 25.6%, wholegrain cereals 17.9% ( Oat grits 12.9%, wholegrain Wheat flour 1%, wholegrain crushed buckwheat 1%, oat flakes 1%, wholegrain barley flour 1%, wholegrain spelt flour ( wheat ) 1%), rice flour 2.5%, malted wheat flour 0.1%, sugar, rapeseed oil, modified starch, sweetened dried blueberries 5% [blueberries 2.5%, sugar, glucose-fructose syrup, dextrose, flavouring, acidity regulator (citric acid)], chicory root fibre, isomaltulose, humectant (glycerol), currants 1%, minerals (calcium carbonate, magnesium carbonate, elemental iron), salt, emulsifier ( soya lecithins), flavourings, concentrated redcurrant juice 0.3%, raising agent (sodium carbonates), wheat gluten, dextrose, starch","Gluten, Milk, Soybeans",,1.623,388,12,1.1,63,21,7.5,5.4,0.315,https://images.openfoodfacts.org/images/products/762/220/176/6375/front_en.29.200.jpg,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Dry biscuits, Breakfast biscuit",,unknown,unknown,,moderate,low,high,moderate,"['E14XX - Modified Starch', 'E322 - Lecithins', 'E330 - Citric acid', 'E422 - Glycerol', 'E500 - Sodium carbonates']",,Tesco,United Kingdom,,,,,
https://world.openfoodfacts.org/product/20093716/palets-bretons-au-beurre-sondey,Palets Bretons au beurre – Sondey – 250 g (2 * 125 g),20093716,Sondey,250 g (2 * 125 g),31g,E,4,"55.9% wheat flour, 24.9% pastry butter ( milk ), sugar, 2% eggs*, baking powders: sodium carbonates, diphosphates, ammonium carbonates, 0.9% egg yolk*, salt, skimmed laiț powder, *eggs from free-range hens","Eggs, Gluten, Milk","Nuts, Soybeans",2.113,505,25.9,17,63.5,23,,6.6,1.15,https://images.openfoodfacts.org/images/products/000/002/009/3716/front_fr.79.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Shortbread cookies, fr:Palets, fr:Palets-palet",,unknown,,,high,high,high,moderate,"['E450 - Diphosphates', 'E500 - Sodium carbonates', 'E503 - Ammonium carbonates']","Plastic , Bag , Cardboard",Lidl,France,,"France , Bretagne",,,
https://world.openfoodfacts.org/product/3178530404050/bonne-maman-madeleine-milk-chocolate-300g-10-6oz,"Bonne Maman - Madeleine Milk Chocolate, 300g (10.6oz) – 300 g",3.17853E+12,Bonne Maman,300 g,30 g,E,4,"French: Beurre , œufs frais 21%, farine de blé tendre, sucre, chocolat au lait 16% (sucre, beurre de cacao, lait entier en poudre, masse de cacao, émulsifiant : lécithines ( soja ), arôme naturel de vanille), sirop de sucre inverti, amande en poudre, arôme naturel de vanille (contient alcool) et arôme naturel, poudres à lever (diphosphate de sodium, carbonate de sodium ( blé )), sel, émulsifiant: lécithines [ soja ].","Eggs, Gluten, Milk, Nuts, Soybeans",Nuts,1.913,458,27,16,47,31,,6.1,0.66,https://images.openfoodfacts.org/images/products/317/853/040/4050/front_fr.57.200.jpg,"Snacks, Desserts, Sweet snacks, Biscuits and cakes, Biscuits, Cakes, Chocolate cakes, Madeleines, Chocolate madeleines",,,,,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E450i - Disodium diphosphate', 'E500 - Sodium carbonates', 'E500i - Sodium carbonate']","Plastic , Bag","Magasins U , carrefour.fr",France,,,,,
https://world.openfoodfacts.org/product/3178530404142/bonne-maman-le-petit-quatre-quarts-pur-beurre-300g-10-sachets-fraicheur,"Bonne Maman - Le petit Quatre-Quarts pur beurre, 300g (10 sachets fraîcheur) – 300 g",3.17853E+12,Bonne Maman,300 g,30g,E,4,"French: Farine de blé tendre, sucre, œufs 25%, beurre 25%, amidon, arôme naturel de vanille (contient alcool), poudres à lever : carbonates et citrates de sodium ( blé ), sel. Tenir au sec, à l'abri de la chaleur et de la lumière. Fabriqué en France. Ce paquet contient 10 gâteaux.","Eggs, Gluten, Milk, Soybeans","Nuts, Soybeans, En-nuts",1.81,433,24,15,46.7,28,1.67,6,0.567,https://images.openfoodfacts.org/images/products/317/853/040/4142/front_fr.103.200.jpg,"Snacks, Desserts, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Cakes, Pound Cake, Biscuits-et-gateaux, Gateaux, Snacks-sucres",,unknown,,,high,high,high,moderate,"['E331 - Sodium citrates', 'E500 - Sodium carbonates']","Plastic , Bag","Magasins U , Carefour City , Carefour Market , E.Leclerc , Auchan , carrefour.fr , Carrefour",France,France,41700 Le Contois-en-Sologne,,,
https://world.openfoodfacts.org/product/3336971409151/monster-munch-produit-souffle-a-base-de-pomme-de-terre-gout-sale-vico,Monster Munch - Produit soufflé à base de pomme de terre goût salé – Vico – 135 g ℮,3.33697E+12,Vico,135 g ℮,30 g,D,4,"potatoes powder, sunflower oil, corn starch, wheat crumbs, wheat flour , potato starch, sugar, whey , salt, natural flavouring, cheese , emulsifier: mono - and diglycerides of fatty acids, paprika","Gluten, Milk",Peanuts,2.021,482,22,2.8,66,5.7,2.4,4.4,2,https://images.openfoodfacts.org/images/products/333/697/140/9151/front_fr.72.200.jpg,"Snacks, Salty snacks, Appetizers, Biscuits and crackers, Crackers(Appetizers), Puffed salty snacks, Puffed salty snacks made from potato, fr:gezouten-vlinders, fr:voorgerechten, fr:zoute-snacks",,,,,high,moderate,moderate,high,['E471 - Mono- and diglycerides of fatty acids'],"Plastic , Bag , fr:Film plastique à jeter , fr:Pensez au tri! , fr:Point vert","Carrefour Market , Magasins U , carrefour.fr",France,France,France,,,
https://world.openfoodfacts.org/product/3497917000136/chips-paysanne-brets,Chips Paysanne – Brets – 250 g,3.49792E+12,Brets,250 g,,C,3,"potatoes (france) (64%), sunflower oil (35%), guérande salt (1,0%)",,En-celery-en-milk-en-mustard,2.218,530,34,2,51,0.4,4,6,1,https://images.openfoodfacts.org/images/products/349/791/700/0136/front_en.75.200.jpg,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Farmer's crisps, Potato crisps in sunflower oil, Aliments-d'origine-végétale, Aliments-et-boissons-à-base-de-végétaux, Amuse-gueules, Chips, Chips-de-pommes-de-terre, Chips-de-pommes-de-terre-à-l'huile-de-tournesol, Chips-et-frites, Chips-paysannes, Céréales-et-pommes-de-terre, Snacks-salés",,,,,high,moderate,low,moderate,[],Zak,"Magasins U , carrefour.fr , Bi1 - FR Mousseaux-les-Bray","France , Frankrijk",France,"Bretagne , France",,,
https://world.openfoodfacts.org/product/3700157521850/la-madeleine-coque-chocolat-noir-maison-colibri,La madeleine coque chocolat noir – Maison Colibri – 240 g,3.70016E+12,Maison Colibri,240 g,30g,E,4,"Chocolat 33,3% (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines), farine de blé 19,8%, œufs provenant de poules élevées en plein air 14,1%, sucre, beurre pâtissier 7,3%, huile de colza, stabilisants : sorbitols-glycérol, sirop de glucose, arômes naturels de vanille (contient alcool), amidon de maïs, poudres à lever: carbonates de sodium et tartrates de potassium, sirop de sucre inverti, sel fin de l'île de Ré. Traces de fruits à coque et soja.","Eggs, Gluten, Milk","Nuts, Soybeans",1.925,461,26,12,50,32,2.8,5.3,0.32,https://images.openfoodfacts.org/images/products/370/015/752/1850/front_en.56.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Chocolate cakes, Madeleines, Chocolate madeleines",,unknown,,,high,high,high,moderate,"['E322 - Lecithins', 'E336 - Potassium tartrates', 'E420 - Sorbitol', 'E422 - Glycerol', 'E440 - Pectins', 'E500 - Sodium carbonates']",Plastic,"Magasins U , Intermarché , carrefour.fr , Franprix , Leclerc",France,France,Pons (17),,,
https://world.openfoodfacts.org/product/40896250/bio-vollmilch-schokolade-fairglobe,Bio Vollmilch-Schokolade – Fairglobe – 100 g,40896250,Fairglobe,100 g,10g,E,4,"German: Rohrzucker, Kakaobutter, Vollmilchpulver , Kakaomasse, Emulgator: Lecithine ( Soja ); Vanilleextrakt","Milk, Soybeans",Nuts,2.361,564,35.7,21.5,52.7,51.5,0.1,7.2,0.23,https://images.openfoodfacts.org/images/products/000/004/089/6250/front_de.55.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",,,,,high,high,high,low,['E322 - Lecithins'],"Metal , Recyclable Metals , Aluminium , Cardboard",Lidl,"France , Germany , Romania , Spain",,Alemania,,,
https://world.openfoodfacts.org/product/5010975030020/tunnocks-teacakes-6pk-al-anhar-tunnock-s,Tunnocks Teacakes 6pk al anhar – Tunnock’s – 144g,5.01098E+12,Tunnock’s,144g,1 cake (24 g),E,4,"mallow 38% (sugar, glucose syrup, egg albumen), milk chocolate 34% (sugar, cocoa solids 25%, milk solids 14%, palm oil, shea butter, emulsifier-soya lecithin (e322), flavouring), biscuit 28% (fortified wheat flour ( wheat flour , calcium carbonate, iron, niacin, thiamin), oil (palm oil, rapeseed oil), sugar, chocolate (cocoa solids 25%, milk solids 14%, raising agents (sodium bicarbonate and diphosphate (e450))","Eggs, Gluten, Milk",,1.85,442,19.2,12.5,62.1,35.8,2.5,4.17,0.73,https://images.openfoodfacts.org/images/products/501/097/503/0020/front_en.35.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Biscuits and cakes, Chocolate candies, Biscuits",TRUE,unknown,,,moderate,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E450 - Diphosphates', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']","Card-box , Pet-film","Woolworths , Coles","Australia , France , Spain , United Kingdom",,,,,
https://world.openfoodfacts.org/product/5410126812039/gaufres-de-liege-perles-de-sucre-lotus,Gaufres de Liège perles de sucre – Lotus – 45 g e,5.41013E+12,Lotus,45 g e,1 serving (45 g),E,4,"French: Farine de blé tendre, perles de sucres(21%), huiles végétales (huile de palme, huile de colza), sirop de glucose-fructose, œufs frais (5%), levure, émulsifiant (mono et diglycérides d'acides gras, stéaroyl-2-lactylate de sodium, lécithine de soja ), sel, arôme.","Eggs, Gluten, Soybeans",Milk,1.85,442,22.2,10.4,55.6,28.9,0.889,5.11,1.5,https://images.openfoodfacts.org/images/products/541/012/681/2039/front_fr.44.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Pastries, Waffles, Plain Brussels-style soft waffle",TRUE,unknown,,,high,high,high,moderate,"['E322 - Lecithins', 'E322i - Lecithin', 'E471 - Mono- and diglycerides of fatty acids', 'E481 - Sodium stearoyl-2-lactylate']","Plastic , Bag",Auchan,"Belgium , France",,Belgique,,,
https://world.openfoodfacts.org/product/6420211000332/pufuleti-gusto,Pufuleti – Gusto – 45g,6.42021E+12,Gusto,45g,1 serving (100 g),E,3,"corn flour, palm oil, salt",,"Gluten, Milk",1.586,379,5.3,2.8,69,0,3.7,12,3.64,https://images.openfoodfacts.org/images/products/642/021/100/0332/front_en.82.200.jpg,"Plant-based foods and beverages, Fermented foods, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Seeds, Appetizers, Biscuits and crackers, Cereals and their products, Cereal grains, Corn, Crackers(Appetizers), Puffed salty snacks, Crackersappetizers",TRUE,,,,moderate,moderate,low,high,[],Plastic,,"Germany , Hungary , Romania , Spain , United Kingdom , fr:francia",Romania,Romania,,,
https://world.openfoodfacts.org/product/8410000826937/la-buena-maria-original-fontaneda,La Buena Maria original – Fontaneda – 800 g,8.41E+12,Fontaneda,800 g,6.1g,E,4,"wheat flour , 74.3 per cent, azücar, fat-palm, glucose syrup and fructose, whey powder, raising agents (ammonium bicarbonate, sodium bicarbonate), salt, emulsifiers ( soy lecithin , sunflower lecithin), agent flour treatment (sodium metabisulphite), flavouring, and 800 a (4 containers)","Gluten, Milk, Soybeans, Sulphur dioxide and sulphites",,1.841,437,11,4.9,76,24,2.1,7.6,0.84,https://images.openfoodfacts.org/images/products/841/000/082/6937/front_es.34.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits",TRUE,,,,moderate,moderate,high,moderate,"['E223 - Sodium metabisulphite', 'E322 - Lecithins', 'E322i - Lecithin', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate', 'E503 - Ammonium carbonates', 'E503ii - Ammonium hydrogen carbonate']",,Consum,"France , Spain",,,,,
https://world.openfoodfacts.org/product/8480000093509/barritas-chocolate-leche-hacendado,Barritas Chocolate leche – Hacendado – 100g,8.48E+12,Hacendado,100g,,D,4,"rice and whole wheat flakes (48%) (rice, whole wheat (15%), sugar, wheat gluten, barley malt, wheat flour , skim milk powder, salt, wheat germ, emulgent (mono - and fatty acid diglycerides), chocolate (12%) (sucrose, cocoa paste, cocoa butter, lactose , lactic fat ( butter ), emulgent ( soy lecithin ), aroma), oligofructose, glucose syrup, dextrose, invert sugar syrup, sugar, palm vegetable fat and palmiste, fructose, milk chocolate drops (2%) (sugar, whole milk powder, cocoa butter, cocoa paste, emulgent ( soy lecithin ), aroma), moisturizers (sorbitol, glycerol), maltodextrin, aroma, emulgent ( soy lecithin ), salt, antioxidants (tocopherols, propyl gallate, ascorbyl palmitate)","Gluten, Milk, Soybeans",,1.452,345,9.9,6.1,54,0,7.4,6.5,0.82,https://images.openfoodfacts.org/images/products/848/000/009/3509/front_es.52.200.jpg,"Snacks, Sweet snacks, Bars, Cereal bars",TRUE,,,,moderate,high,high,moderate,"['E304 - Fatty acid esters of ascorbic acid', 'E304i - Ascorbyl palmitate', 'E307 - Alpha-tocopherol', 'E310 - Propyl gallate', 'E322 - Lecithins', 'E322i - Lecithin', 'E420 - Sorbitol', 'E422 - Glycerol', 'E471 - Mono- and diglycerides of fatty acids']",,Mercadona,Spain,,,,,
https://world.openfoodfacts.org/product/10082584/noix-du-bresil-seeberger,Noix du Bresil – Seeberger – 200g,10082584,Seeberger,200g,30 g,E,3,"French: Amandes , cranberries (canneberges) séchées, sucre, huile de tournesol.","Nuts, de:nusskernmischung","Nuts, Peanuts",2.817,683,66,16,4,4,,16,0.06,https://images.openfoodfacts.org/images/products/000/001/008/2584/front_fr.100.200.jpg,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Snacks, Salty snacks, Dried products, Fruits based foods, Nuts and their products, Dried plant-based foods, Nuts",,,,,high,high,low,low,[],"Plastic , Bag",,"France , Germany , Luxembourg , Switzerland",,Germany,,,
https://world.openfoodfacts.org/product/20035525/protein-bar-brownie-schoko-crisp-lidl,PROTEIN BAR BROWNIE-SCHOKO-CRISP – Lidl – 45g,20035525,Lidl,45g,1 bar (45 g),,4,"milk protein blend (whey protein concentrate, whey protein isolate, calcium caseinate), 15% malfitol laple chocolate cover (sweetener/cocoa unit**, whole milk powder, cocoa masá**, lecithin emulsifier, natural vanilla flavour), hydrolysed collagen, moistener: glycerol, soy protein isolate , 4% cocoa soy granules (soy protein,  rice semolina, cocoa powder**, salt), palm kernels, 1.3% cocoa powder***, salt, emulsifier lecithins, sweetener, sucralose, antioxidant: alpha-tocopherol , may contain traces of eggs and nuts","Milk, Soybeans, de:molkeneiweißisolat, Milk","Eggs, Gluten, Nuts",1.55,369,10.9,6,25.3,0,,50,1.04,https://images.openfoodfacts.org/images/products/000/002/003/5525/front_ro.96.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Dietary supplements, Bodybuilding supplements, Chocolate cakes, Brownies, Protein bars",,unknown,,,moderate,high,low,moderate,"['E307 - Alpha-tocopherol', 'E322 - Lecithins', 'E422 - Glycerol', 'E955 - Sucralose']","Metal , Film , de:Metallfolie",Lidl,"Bulgaria , Germany",,,,,
https://world.openfoodfacts.org/product/5410126836233/lotus-biscoff-speculoos-original-pocket-186g-12x2p,LOTUS BISCOFF Speculoos Original Pocket - 186g (12x2p) – 186 g,5.41013E+12,Lotus,186 g,1 biscuit (7.75 g),E,3,"wheat flour , sugar, vegetable oils (palm oil from sustainable and certified plantations, rapeseed oil), candy sugar syrup, baking powder (sodium acid carbonate), soybean flour, salt, cinnamon","Gluten, Soybeans",,2.032,484,19,8,72.6,38.1,1.3,4.9,0.92,https://images.openfoodfacts.org/images/products/541/012/683/6233/front_fr.68.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Biscuits/Cookies (Shelf Stable), Speculoos",TRUE,,,,moderate,high,high,moderate,"['E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",,"carrefour.fr , Franprix",France,,,,,
https://world.openfoodfacts.org/product/3178530416701/petites-madeleines-aux-oeufs-saint-michel-st-michel,Petites madeleines aux œufs saint Michel – St Michel – 400 g,3.17853E+12,St Michel,400 g,17g,D,4,"French: Farine de blé* 32,8%, huile de colza*, sucre*, œufs* 19,5%, sirop de riz*, arôme naturel de vanille* (contient alcool*), arôme naturel de vanille*, poudre à lever : carbonates d'ammonium, sel. *Ingrédients issus de l'agriculture biologique.","Eggs, Gluten","Milk, Nuts, Soybeans",1.961,469,26,2.4,52,27,1.2,6.2,0.4,https://images.openfoodfacts.org/images/products/317/853/041/6701/front_fr.67.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Madeleines, Plain madeleines",,,,,high,moderate,high,moderate,['E503 - Ammonium carbonates'],"Plastic , Bag , fr:Film en plastique",,France,,France,,,
https://world.openfoodfacts.org/product/5000169567388/hazelnut-caramelised-cashew-pistachio-milk-chocolate-waitrose,"Hazelnut, Caramelised Cashew & Pistachio Milk Chocolate – Waitrose – 100g",5.00017E+12,Waitrose,100g,,,3,"Cocoa butter, cane sugar, milk powder , cocoa mass, hazelnuts (6%), caramelised cashews (5%) (cashew nuts, cane sugar), pistachio nuts (3%), milk fat, salt, vanilla extract","Milk, Nuts",,2.473,591,42.8,21.9,39.8,35.3,4.5,9.5,,https://images.openfoodfacts.org/images/products/500/016/956/7388/front_en.34.200.jpg,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates",,,,,high,high,high,,[],"Card-sleeve , Foil-wrapper",Waitrose,United Kingdom,Dominican Republic,,,,
https://world.openfoodfacts.org/product/8076809580748/biscotti-pan-di-stelle-barilla,Biscotti Pan di Stelle – Barilla – 350,8.07681E+12,"Barilla , Mulino Bianco",350,"7,8 g",E,4,"wheat flour , sugar, sunflower oil, butter , high quality fresh pasteurized lätte 6%, cocoa 3.6%, chocolate 3.5% (cocoa mass, sugar, cocoa butter, natural vanilla flavor, emulsifier: soy lecithin), sugar grains 2%, fresh eggs, honey, hazelnuts , wheat starch, raising agents (sodium hydrogen carbonate, ammonium hydrogen carbonate), salt, flavourings, egg white powder,  corn starch","Eggs, Gluten, Milk, Mustard, Nuts, Sesame seeds, Soybeans","Mustard, Nuts, Sesame seeds",2.031,485,21,7.4,64,24,4.2,7.8,0.44,https://images.openfoodfacts.org/images/products/807/680/958/0748/front_en.22.200.jpg,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Chocolate biscuits, Dry biscuits",,unknown,,,high,high,high,moderate,"['E322 - Lecithins', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate', 'E503 - Ammonium carbonates', 'E503ii - Ammonium hydrogen carbonate']",Paper,Carrefour express,"France , Italy , Spain",it:Cacao dalla Costa d’Avorio e dal Ghana.,"Barilla G. e R. Fratelli S.p.a. , Via Mazzini 56/58 - 46043 - Castiglione delle stiviere (MN) , Italia",,,
https://world.openfoodfacts.org/product/5059697385681/root-vegetables-tesco,Root Vegetables – Tesco – 125g,5.0597E+12,Tesco,125g,,D,3,"Vegetables (61%) [Parsnip, Beetroot, Sweet Potato], Sunflower Oil, Sea Salt.",,,2.175,523,35.1,4,40.1,26.4,10.1,6.7,0.83,https://images.openfoodfacts.org/images/products/505/969/738/5681/front_en.3.200.jpg,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",,,,,high,moderate,high,moderate,[],,Tesco,United Kingdom,,,,,
https://world.openfoodfacts.org/product/29294343/cheese-twists-m-s-food,Cheese Twists – M&S Food – 125g,29294343,M&S Food,125g,9.8 g,E,3,"unsalted butter wheatflour (contains gluten ) ( milk ) (28%) gruyère cheese ( milk ) (11%), dried skimmed milk salt yeast malted barley (contains gluten ) sugar","Gluten, Milk",,2.205,527,28.7,18.5,53.5,2.6,3.3,12.1,1.85,https://images.openfoodfacts.org/images/products/000/002/929/4343/front_en.3.200.jpg,Pastry snack,,unknown,,,high,high,low,high,[],,M&S Food,United Kingdom,,,,,
https://world.openfoodfacts.org/product/3173289105708/quadro-l-original-cemoi,Quadro l'original – Cémoi – 187g,3.17329E+12,Cémoi,187g,,E,4,"French: Sucre, graisse et huile de palme, praliné 18,5 % ( noisettes , sucre), farine de blé 15%, lactosérum en poudre, cacao maigre en poudre 5 %, farine de riz, émulsifiants: lécithines - lécithine de soja , amidon de blé, poudre à lever carbonate acide de sodium, gluten de blé , malt de blé, arômes, sel. Peut contenir des œufs et d'autres fruits à coque .","Gluten, Milk, Nuts, Soybeans","Eggs, Nuts",2.2,527,30,12,56,43,3.2,6.6,0.29,https://images.openfoodfacts.org/images/products/317/328/910/5708/front_fr.51.200.jpg,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, Stuffed wafers, Hazelnut cream stuffed wafers",TRUE,unknown,,,high,high,high,low,"['E322 - Lecithins', 'E322i - Lecithin', 'E500 - Sodium carbonates', 'E500ii - Sodium hydrogen carbonate']",,Leclerc,France,,,,,
